test_id,server_id,download_connections,download_bytes,download_bytes_percent,name,country,country_code,latitude,longitude,sponsor_name
4508080785,17336,4,42701400,24.67,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508080785,22129,4,12195968,7.05,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"i3D.net"
4508080785,33712,4,57561568,33.25,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508080785,34238,4,60646704,35.03,"Ajman","United Arab Emirates","AE",25.4052,55.5136,"ETISALAT-UAE"
4508084558,17336,4,1418995,10.23,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508084558,22129,4,3272706,23.58,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"i3D.net"
4508084558,28422,4,5494140,39.59,"Abu Dhabi","United Arab Emirates","AE",24.4539,54.3773,"ETISALAT-UAE"
4508084558,34239,4,3690720,26.60,"Alain","United Arab Emirates","AE",24.1302,55.8023,"ETISALAT-UAE"
4508085199,17336,10,312318287,36.22,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508085199,22129,11,44691334,5.18,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"i3D.net"
4508085199,28422,10,288019712,33.40,"Abu Dhabi","United Arab Emirates","AE",24.4539,54.3773,"ETISALAT-UAE"
4508085199,33712,11,217325942,25.20,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
4508085363,17336,4,32236368,31.48,"Dubai","United Arab Emirates","AE",25.2500,55.3000,"ETISALAT-UAE"
4508085363,33712,4,26925812,26.30,"Sharjah","United Arab Emirates","AE",25.3463,55.4209,"ETISALAT-UAE"
